Startup-Time:    0.000000
timestamp, pos_x, pos_y, pos_z, vel_x, vel_y, acc_x, acc_y, acc_z, att_force_x, att_force_y, att_force_z, member_force_x, member_force_y, member_force_z, rep_force_x, rep_force_y, rep_force_z
 102.049606,  44827,  46811,  12032,     5.0000,     5.0000,     0.0000,    11.0087,     9.6282,     0.0000,    25.5748,    15.2473,     0.0000,    -0.4554,    -3.4267,     0.0000,    14.2503,    -7.0266,     0.0000
 102.112129,  44796,  46859,  12032,     5.0000,     5.0000,     0.0000,    11.2153,     9.4741,     0.0000,    25.5984,    15.2076,     0.0000,    -0.4272,    -3.4981,     0.0000,    13.6038,    -6.8139,     0.0000
 102.174660,  44768,  46907,  12032,     5.0000,     5.0000,     0.0000,    12.6834,     9.8446,     0.0000,    25.6215,    15.1687,     0.0000,    -0.4015,    -3.5702,     0.0000,    13.0024,    -6.6178,     0.0000
 102.237190,  44743,  46955,  12032,     5.0000,     5.0000,     0.0000,    12.9131,     9.6398,     0.0000,    25.6439,    15.1308,     0.0000,    -0.3785,    -3.6432,     0.0000,    12.4449,    -6.4388,     0.0000
 102.299713,  44721,  47003,  12032,     5.0000,     5.0000,     0.0000,    15.4449,    14.2357,     0.0000,    25.6657,    15.0937,     0.0000,     1.9469,     0.8948,     0.0000,    11.9298,    -6.2768,     0.0000
 102.362244,  44702,  47052,  12032,     5.0000,     5.0000,     0.0000,    17.4158,    13.2665,     0.0000,    25.6869,    15.0576,     0.0000,     1.9606,     0.8540,     0.0000,    11.4549,    -6.1316,     0.0000
 102.424774,  44686,  47101,  12032,     5.0000,     5.0000,     0.0000,    17.1376,    14.2620,     0.0000,    25.7075,    15.0225,     0.0000,     1.9701,     0.8126,     0.0000,    11.0184,    -6.0029,     0.0000
 102.487297,  44674,  47150,  12032,     5.0000,     5.0000,     0.0000,    16.9998,    16.7705,     0.0000,    25.7274,    14.9883,     0.0000,     1.9754,     0.7706,     0.0000,    10.6179,    -5.8903,     0.0000
 102.549828,  44665,  47199,  12032,     5.0000,     5.0000,     0.0000,    16.3548,    16.8822,     0.0000,    25.7467,    14.9552,     0.0000,     1.9764,     0.7279,     0.0000,    10.2515,    -5.7934,     0.0000
 102.612358,  44660,  47249,  12032,     5.0000,     5.0000,     0.0000,    15.7919,    16.7759,     0.0000,    25.7653,    14.9231,     0.0000,     1.9728,     0.6848,     0.0000,     9.9169,    -5.7118,     0.0000
 102.674881,  44657,  47299,  12032,     5.0000,     5.0000,     0.0000,    16.5954,    17.5403,     0.0000,    25.7833,    14.8919,     0.0000,     1.9648,     0.6413,     0.0000,     9.6122,    -5.6452,     0.0000
 102.737411,  44659,  47349,  12032,     5.0000,     5.0000,     0.0000,    16.2109,    17.0507,     0.0000,    25.8007,    14.8619,     0.0000,     1.9521,     0.5975,     0.0000,     9.3355,    -5.5931,     0.0000
 102.799942,  44663,  47399,  12032,     5.0000,     5.0000,     0.0000,    15.7982,    16.4375,     0.0000,    25.8174,    14.8329,     0.0000,     1.9348,     0.5534,     0.0000,     9.0849,    -5.5553,     0.0000
 102.862465,  44672,  47449,  12032,     5.0000,     5.0000,     0.0000,    16.5504,    15.1887,     0.0000,    25.8334,    14.8049,     0.0000,     1.9128,     0.5093,     0.0000,     8.8585,    -5.5314,     0.0000
 102.924995,  44683,  47499,  12032,     5.0000,     5.0000,     0.0000,    16.0059,    14.6697,     0.0000,    25.8489,    14.7779,     0.0000,     1.8863,     0.4652,     0.0000,     8.6539,    -5.5205,     0.0000
 102.987526,  44698,  47550,  12032,     5.0000,     5.0000,     0.0000,    16.3331,    14.4423,     0.0000,    25.8637,    14.7519,     0.0000,     1.8554,     0.4213,     0.0000,     8.4688,    -5.5218,     0.0000
 103.050049,  44715,  47600,  12032,     5.0000,     5.0000,     0.0000,    15.6938,    13.7435,     0.0000,    25.8780,    14.7268,     0.0000,     1.8205,     0.3776,     0.0000,     8.3006,    -5.5340,     0.0000
 103.112579,  44736,  47651,  12032,     5.0000,     5.0000,     0.0000,    14.9895,    13.0284,     0.0000,    25.8918,    14.7026,     0.0000,     1.7819,     0.3345,     0.0000,     8.1469,    -5.5560,     0.0000
 103.175110,  44759,  47702,  12032,     5.0000,     5.0000,     0.0000,    15.5025,    14.0012,     0.0000,    25.9051,    14.6791,     0.0000,     1.7398,     0.2920,     0.0000,     8.0053,    -5.5866,     0.0000
 103.237633,  44784,  47753,  12032,     5.0000,     5.0000,     0.0000,    14.8128,    13.3630,     0.0000,    25.9179,    14.6564,     0.0000,     1.6946,     0.2502,     0.0000,     7.8738,    -5.6245,     0.0000
 103.300163,  44812,  47804,  12032,     5.0000,     5.0000,     0.0000,    14.0959,    12.7617,     0.0000,    25.9304,    14.6344,     0.0000,     1.6467,     0.2093,     0.0000,     7.7503,    -5.6687,     0.0000
 103.362694,  44841,  47855,  12032,     5.0000,     5.0000,     0.0000,    14.6470,    12.3221,     0.0000,    25.9425,    14.6129,     0.0000,     1.5964,     0.1694,     0.0000,     7.6331,    -5.7179,     0.0000
 103.425217,  44872,  47906,  12032,     5.0000,     5.0000,     0.0000,    13.8187,    11.9640,     0.0000,    25.9543,    14.5920,     0.0000,     1.5441,     0.1307,     0.0000,     7.5206,    -5.7711,     0.0000
 103.487747,  44905,  47957,  12032,     5.0000,     5.0000,     0.0000,    14.4214,    12.3571,     0.0000,    25.9658,    14.5715,     0.0000,     1.4900,     0.0933,     0.0000,     7.4114,    -5.8273,     0.0000
 103.550278,  44940,  48008,  12032,     5.0000,     5.0000,     0.0000,    13.8631,    12.0327,     0.0000,    25.9770,    14.5515,     0.0000,     1.4345,     0.0572,     0.0000,     7.3044,    -5.8855,     0.0000
 103.612801,  44975,  48059,  12032,     5.0000,     5.0000,     0.0000,    13.4062,    11.7129,     0.0000,    25.9880,    14.5319,     0.0000,     1.3779,     0.0227,     0.0000,     7.1983,    -5.9448,     0.0000
 103.675331,  45012,  48110,  12032,     5.0000,     5.0000,     0.0000,    14.1177,    13.2573,     0.0000,    25.9988,    14.5126,     0.0000,     1.3206,    -0.0103,     0.0000,     7.0923,    -6.0043,     0.0000
 103.737862,  45050,  48161,  12032,     5.0000,     5.0000,     0.0000,    13.8692,    12.9789,     0.0000,    26.0093,    14.4936,     0.0000,     1.2627,    -0.0416,     0.0000,     6.9857,    -6.0633,     0.0000
 103.800385,  45089,  48212,  12032,     5.0000,     5.0000,     0.0000,    13.6566,    12.5960,     0.0000,    26.0198,    14.4749,     0.0000,     1.2047,    -0.0712,     0.0000,     6.8778,    -6.1210,     0.0000
 103.862915,  45129,  48263,  12032,     5.0000,     5.0000,     0.0000,    14.8194,    12.3949,     0.0000,    26.0300,    14.4564,     0.0000,     1.1468,    -0.0989,     0.0000,     6.7680,    -6.1767,     0.0000
 103.925446,  45169,  48314,  12032,     5.0000,     5.0000,     0.0000,    14.4277,    11.8265,     0.0000,    26.0401,    14.4382,     0.0000,     1.0892,    -0.1249,     0.0000,     6.6560,    -6.2298,     0.0000
 103.987968,  45211,  48365,  12032,     5.0000,     5.0000,     0.0000,    15.6007,    12.0490,     0.0000,    26.0502,    14.4201,     0.0000,     1.0323,    -0.1490,     0.0000,     6.5414,    -6.2797,     0.0000
 104.050499,  45253,  48416,  12032,     5.0000,     5.0000,     0.0000,    15.3629,    11.2396,     0.0000,    26.0600,    14.4022,     0.0000,     0.9764,    -0.1712,     0.0000,     6.4240,    -6.3259,     0.0000
 104.113029,  45295,  48467,  12032,     5.0000,     5.0000,     0.0000,    15.1145,    10.3381,     0.0000,    26.0698,    14.3845,     0.0000,     0.9217,    -0.1916,     0.0000,     6.3037,    -6.3680,     0.0000
 104.175552,  45338,  48518,  12032,     5.0000,     5.0000,     0.0000,    15.8634,    11.3759,     0.0000,    26.0795,    14.3669,     0.0000,     0.8684,    -0.2102,     0.0000,     6.1803,    -6.4054,     0.0000
 104.238083,  45382,  48569,  12032,     5.0000,     5.0000,     0.0000,    15.5332,    10.5010,     0.0000,    26.0892,    14.3494,     0.0000,     0.8170,    -0.2271,     0.0000,     6.0539,    -6.4378,     0.0000
 104.300613,  45426,  48620,  12032,     5.0000,     5.0000,     0.0000,    16.8055,     9.8222,     0.0000,    26.0987,    14.3321,     0.0000,     0.7675,    -0.2425,     0.0000,     5.9245,    -6.4650,     0.0000
 104.363136,  45470,  48671,  12032,     5.0000,     5.0000,     0.0000,    16.1531,     8.9545,     0.0000,    26.1082,    14.3148,     0.0000,     0.7203,    -0.2565,     0.0000,     5.7921,    -6.4865,     0.0000
 104.425667,  45515,  48722,  12032,     5.0000,     5.0000,     0.0000,    15.4317,     8.0109,     0.0000,    26.1176,    14.2976,     0.0000,     0.6756,    -0.2692,     0.0000,     5.6568,    -6.5021,     0.0000
 104.488197,  45561,  48773,  12032,     5.0000,     5.0000,     0.0000,    16.2198,     7.9910,     0.0000,    26.1270,    14.2805,     0.0000,     0.6336,    -0.2810,     0.0000,     5.5189,    -6.5116,     0.0000
 104.550720,  45606,  48824,  12032,     5.0000,     5.0000,     0.0000,    15.6751,     7.0357,     0.0000,    26.1363,    14.2635,     0.0000,     0.5945,    -0.2921,     0.0000,     5.3785,    -6.5148,     0.0000
 104.613251,  45652,  48875,  12032,     5.0000,     5.0000,     0.0000,    15.1623,     6.0725,     0.0000,    26.1455,    14.2465,     0.0000,     0.5583,    -0.3028,     0.0000,     5.2358,    -6.5115,     0.0000
 104.675781,  45698,  48926,  12032,     5.0000,     5.0000,     0.0000,    15.6813,     7.1281,     0.0000,    26.1547,    14.2296,     0.0000,     0.5253,    -0.3135,     0.0000,     5.0910,    -6.5016,     0.0000
 104.738312,  45745,  48977,  12032,     5.0000,     5.0000,     0.0000,    15.1596,     6.2936,     0.0000,    26.1639,    14.2128,     0.0000,     0.4953,    -0.3246,     0.0000,     4.9444,    -6.4850,     0.0000
 104.800835,  45792,  49027,  12032,     5.0000,     5.0000,     0.0000,    16.1721,     5.6892,     0.0000,    26.1730,    14.1960,     0.0000,     0.4685,    -0.3364,     0.0000,     4.7962,    -6.4617,     0.0000
 104.863365,  45839,  49078,  12032,     5.0000,     5.0000,     0.0000,    15.3908,     4.8432,     0.0000,    26.1821,    14.1792,     0.0000,     0.4447,    -0.3494,     0.0000,     4.6468,    -6.4316,     0.0000
 104.925896,  45887,  49129,  12032,     5.0000,     5.0000,     0.0000,    14.5736,     3.9111,     0.0000,    26.1911,    14.1625,     0.0000,     0.4238,    -0.3640,     0.0000,     4.4963,    -6.3948,     0.0000
 104.988419,  45934,  49180,  12032,     5.0000,     5.0000,     0.0000,    15.8986,     5.9254,     0.0000,    26.2001,    14.1458,     0.0000,     0.4057,    -0.3805,     0.0000,     4.3452,    -6.3511,     0.0000
 105.050949,  45982,  49231,  12032,     5.0000,     5.0000,     0.0000,    16.7637,     5.9558,     0.0000,    26.2091,    14.1291,     0.0000,     0.3900,    -0.3994,     0.0000,     4.1937,    -6.3009,     0.0000
 105.113480,  46030,  49281,  12032,     5.0000,     5.0000,     0.0000,    16.1702,     5.0065,     0.0000,    26.2181,    14.1125,     0.0000,     0.3764,    -0.4210,     0.0000,     4.0421,    -6.2440,     0.0000
 105.176003,  46079,  49332,  12032,     5.0000,     5.0000,     0.0000,    16.6160,     6.1519,     0.0000,    26.2270,    14.0958,     0.0000,     0.3647,    -0.4456,     0.0000,     3.8907,    -6.1806,     0.0000
 105.238533,  46128,  49383,  12032,     5.0000,     5.0000,     0.0000,    15.9913,     5.3135,     0.0000,    26.2360,    14.0792,     0.0000,     0.3544,    -0.4735,     0.0000,     3.7398,    -6.1109,     0.0000
 105.301064,  46176,  49434,  12032,     5.0000,     5.0000,     0.0000,    17.1011,    12.5469,     0.0000,    26.2449,    14.0626,     0.0000,     0.3451,    -0.5047,     0.0000,     3.5898,    -6.0350,     0.0000
 105.363586,  46225,  49484,  12032,     5.0000,     5.0000,     0.0000,    17.9009,    12.4317,     0.0000,    26.2538,    14.0460,     0.0000,     0.3364,    -0.5394,     0.0000,     3.4408,    -5.9531,     0.0000
 105.426117,  46275,  49535,  12032,     5.0000,     5.0000,     0.0000,    17.0959,    12.3145,     0.0000,    26.2626,    14.0295,     0.0000,     0.3279,    -0.5778,     0.0000,     3.2933,    -5.8655,     0.0000
 105.488647,  46324,  49586,  12032,     5.0000,     5.0000,     0.0000,    19.1636,    14.9113,     0.0000,    26.2715,    14.0129,     0.0000,     0.3192,    -0.6197,     0.0000,     3.1475,    -5.7724,     0.0000
 105.551170,  46374,  49636,  12032,     5.0000,     5.0000,     0.0000,    20.5288,    14.9823,     0.0000,    26.2803,    13.9963,     0.0000,     0.3100,    -0.6652,     0.0000,     3.0036,    -5.6740,     0.0000
 105.613701,  46423,  49687,  12032,     5.0000,     5.0000,     0.0000,    20.7033,    14.2248,     0.0000,    26.2891,    13.9797,     0.0000,     0.2999,    -0.7141,     0.0000,     2.8620,    -5.5706,     0.0000
 105.676231,  46473,  49738,  12032,     5.0000,     5.0000,     0.0000,    21.2849,    15.1607,     0.0000,    26.2979,    13.9631,     0.0000,     0.2887,    -0.7664,     0.0000,     2.7227,    -5.4625,     0.0000
 105.738754,  46523,  49788,  12032,     5.0000,     5.0000,     0.0000,    20.7549,    14.4011,     0.0000,    26.3067,    13.9465,     0.0000,     0.2760,    -0.8218,     0.0000,     2.5862,    -5.3501,     0.0000
 105.801285,  46573,  49839,  12032,     5.0000,     5.0000,     0.0000,    21.6789,    15.8831,     0.0000,    26.3155,    13.9299,     0.0000,     0.2618,    -0.8802,     0.0000,     2.4526,    -5.2336,     0.0000
 105.863815,  46624,  49890,  12032,     5.0000,     5.0000,     0.0000,    22.1028,    15.2267,     0.0000,    26.3243,    13.9133,     0.0000,     0.2457,    -0.9414,     0.0000,     2.3221,    -5.1133,     0.0000
 105.926338,  46674,  49940,  12032,     5.0000,     5.0000,     0.0000,    20.8439,    14.1833,     0.0000,    26.3331,    13.8967,     0.0000,     0.2277,    -1.0052,     0.0000,     2.1949,    -4.9897,     0.0000
 105.988869,  46725,  49991,  12032,     5.0000,     5.0000,     0.0000,    21.1108,    13.8285,     0.0000,    26.3419,    13.8800,     0.0000,     0.2076,    -1.0715,     0.0000,     2.0712,    -4.8630,     0.0000
 106.051399,  46776,  50041,  12032,     5.0000,     5.0000,     0.0000,    19.9672,    12.8188,     0.0000,    26.3507,    13.8633,     0.0000,     0.1855,    -1.1399,     0.0000,     1.9510,    -4.7336,     0.0000
 106.113922,  46826,  50092,  12032,     5.0000,     5.0000,     0.0000,    18.8814,    11.9217,     0.0000,    26.3595,    13.8466,     0.0000,     0.1611,    -1.2103,     0.0000,     1.8346,    -4.6019,     0.0000
 106.176453,  46877,  50143,  12032,     5.0000,     5.0000,     0.0000,    18.9012,    12.3106,     0.0000,    26.3683,    13.8299,     0.0000,     0.1346,    -1.2825,     0.0000,     1.7220,    -4.4682,     0.0000
 106.238983,  46928,  50193,  12032,     5.0000,     5.0000,     0.0000,    17.8422,    11.6290,     0.0000,    26.3771,    13.8131,     0.0000,     0.1060,    -1.3564,     0.0000,     1.6134,    -4.3330,     0.0000
 106.301506,  46980,  50244,  12032,     5.0000,     5.0000,     0.0000,    16.9512,    11.1553,     0.0000,    26.3859,    13.7963,     0.0000,     0.0752,    -1.4316,     0.0000,     1.5088,    -4.1965,     0.0000
 106.364037,  47031,  50294,  12032,     5.0000,     5.0000,     0.0000,    17.6222,    11.3070,     0.0000,    26.3947,    13.7794,     0.0000,     0.0422,    -1.5082,     0.0000,     1.4083,    -4.0591,     0.0000
 106.426567,  47082,  50345,  12032,     5.0000,     5.0000,     0.0000,    17.1806,    11.3764,     0.0000,    26.4035,    13.7625,     0.0000,     0.0072,    -1.5859,     0.0000,     1.3119,    -3.9212,     0.0000
 106.489090,  47134,  50396,  12032,     5.0000,     5.0000,    -0.1200,    20.8959,    13.0977,     0.0000,    26.4123,    13.7456,     0.0000,    -0.0298,    -1.6647,     0.0000,     1.2196,    -3.7832,     0.0000
 106.551620,  47185,  50446,  12032,     5.0000,     5.0000,    -0.1200,    21.3954,    13.3364,     0.0000,    26.4211,    13.7286,     0.0000,    -0.0687,    -1.7443,     0.0000,     1.1315,    -3.6453,     0.0000
 106.614151,  47237,  50497,  12032,     5.0000,     5.0000,    -0.1200,    22.3044,    13.8169,     0.0000,    26.4300,    13.7116,     0.0000,    -0.1095,    -1.8247,     0.0000,     1.0476,    -3.5079,     0.0000
 106.676674,  47288,  50547,  12032,     5.0000,     5.0000,    -0.1200,    24.4256,    12.6498,     0.0000,    26.4388,    13.6945,     0.0000,    -0.1522,    -1.9057,     0.0000,     0.9677,    -3.3713,     0.0000
 106.739204,  47340,  50598,  12032,     5.0000,     5.0000,    -0.1200,    24.8573,    13.2369,     0.0000,    26.4477,    13.6773,     0.0000,    -0.1965,    -1.9874,     0.0000,     0.8920,    -3.2358,     0.0000
 106.801735,  47392,  50648,  12032,     5.0000,     5.0000,    -0.1200,    25.0280,    13.5966,     0.0000,    26.4566,    13.6601,     0.0000,    -0.2425,    -2.0696,     0.0000,     0.8203,    -3.1017,     0.0000
 106.864258,  47444,  50699,  12032,     5.0000,     5.0000,    -0.1200,    26.4855,    14.0476,     0.0000,    26.4655,    13.6429,     0.0000,    -0.2902,    -2.1521,     0.0000,     0.7525,    -2.9693,     0.0000
 106.926788,  47496,  50750,  12032,     5.0000,     5.0000,    -0.1200,    26.1940,    13.8667,     0.0000,    26.4744,    13.6256,     0.0000,    -0.3393,    -2.2351,     0.0000,     0.6887,    -2.8389,     0.0000
 106.989319,  47548,  50800,  12032,     5.0000,     5.0000,    -0.1200,    26.4541,    12.5832,     0.0000,    26.4833,    13.6082,     0.0000,    -0.3899,    -2.3184,     0.0000,     0.6286,    -2.7106,     0.0000
 107.051842,  47600,  50851,  12032,     5.0000,     5.0000,    -0.1200,    25.9341,    11.9407,     0.0000,    26.4923,    13.5908,     0.0000,    -0.4418,    -2.4019,     0.0000,     0.5723,    -2.5847,     0.0000
 107.114372,  47652,  50901,  12032,     5.0000,     5.0000,    -0.1200,    25.3707,    11.1724,     0.0000,    26.5013,    13.5733,     0.0000,    -0.4950,    -2.4856,     0.0000,     0.5195,    -2.4614,     0.0000
 107.176903,  47704,  50952,  12032,     5.0000,     5.0000,    -0.1200,    25.1036,     9.5809,     0.0000,    26.5103,    13.5557,     0.0000,    -0.5495,    -2.5695,     0.0000,     0.4703,    -2.3410,     0.0000
 107.239426,  47756,  51003,  12032,     5.0000,     5.0000,    -0.1200,    24.4769,     8.7271,     0.0000,    26.5193,    13.5380,     0.0000,    -0.6052,    -2.6536,     0.0000,     0.4244,    -2.2234,     0.0000
 107.301956,  47808,  51053,  12032,     5.0000,     5.0000,    -0.1200,    25.3638,     8.2179,     0.0000,    26.5283,    13.5203,     0.0000,    -0.6620,    -2.7378,     0.0000,     0.3818,    -2.1090,     0.0000
